Date,Store,total_units,total_sales,hours_total,productivity_units,productivity_sales
2011-09-16,26,70,951569.84,9.4,7.446808510638298,101230.83404255318
2011-09-23,26,70,923644.6,9.4,7.446808510638298,98260.06382978722
2011-09-30,26,71,959339.51,9.42,7.537154989384288,101840.71231422505
2011-10-07,26,71,1130022.99,9.42,7.537154989384288,119959.97770700637
2011-10-14,26,70,987886.08,9.4,7.446808510638298,105094.26382978723
2011-10-21,26,71,974907.28,9.42,7.537154989384288,103493.34182590235
2011-10-28,26,71,972256.98,9.42,7.537154989384288,103211.99363057324
2011-11-04,26,71,988950.75,9.42,7.537154989384288,104984.15605095541
2011-11-11,26,68,1077640.13,9.36,7.264957264957266,115132.49252136752
2011-11-18,26,71,946091.79,9.42,7.537154989384288,100434.37261146498
2011-11-25,26,72,1282320.05,9.44,7.627118644067797,135838.98834745763
2011-12-02,26,71,1012498.49,9.42,7.537154989384288,107483.91613588111
2011-12-09,26,69,1148987.46,9.38,7.356076759061833,122493.33262260127
2011-12-16,26,71,1204807.83,9.42,7.537154989384288,127898.92038216561
2011-12-23,26,71,1515175.01,9.42,7.537154989384288,160846.60403397027
2011-12-30,26,72,972834.42,9.44,7.627118644067797,103054.4936440678
2012-01-06,26,69,971557.62,9.38,7.356076759061833,103577.57142857142
2012-01-13,26,69,836305.65,9.38,7.356076759061833,89158.38486140725
2012-01-20,26,70,838751.5,9.4,7.446808510638298,89228.8829787234
2012-01-27,26,69,820059.89,9.38,7.356076759061833,87426.42750533049
2012-02-03,26,70,939158.25,9.4,7.446808510638298,99910.45212765958
2012-02-10,26,73,1081005.64,9.46,7.716701902748413,114271.20930232556
2012-02-17,26,69,965788.76,9.38,7.356076759061833,102962.55437100213
2012-02-24,26,69,917924.47,9.38,7.356076759061833,97859.75159914712
2012-03-02,26,70,955641.74,9.4,7.446808510638298,101664.01489361702
2012-03-09,26,70,1028569.01,9.4,7.446808510638298,109422.23510638297
2012-03-16,26,69,919503.4,9.38,7.356076759061833,98028.08102345416
2012-03-23,26,70,874790.6799999999,9.4,7.446808510638298,93062.83829787232
2012-03-30,26,69,922018.43,9.38,7.356076759061833,98296.2078891258
2012-04-06,26,70,1116829.23,9.4,7.446808510638298,118811.62021276595
2012-04-13,26,69,889670.29,9.38,7.356076759061833,94847.57889125799
2012-04-20,26,70,923600.02,9.4,7.446808510638298,98255.32127659574
2012-04-27,26,69,911969.0,9.38,7.356076759061833,97224.84008528784
2012-05-04,26,69,946573.29,9.38,7.356076759061833,100913.99680170575
2012-05-11,26,68,1062548.73,9.36,7.264957264957266,113520.16346153847
2012-05-18,26,69,978082.84,9.38,7.356076759061833,104273.223880597
2012-05-25,26,67,1067310.74,9.34,7.173447537473233,114273.09850107066
2012-06-01,26,69,1015853.03,9.38,7.356076759061833,108299.89658848614
2012-06-08,26,71,1106176.83,9.42,7.537154989384288,117428.53821656051
2012-06-15,26,69,1029248.22,9.38,7.356076759061833,109727.95522388059
2012-06-22,26,69,1056282.91,9.38,7.356076759061833,112610.11833688698
2012-06-29,26,67,1051190.44,9.34,7.173447537473233,112547.15631691649
2012-07-06,26,70,1180470.8,9.4,7.446808510638298,125582.0
2012-07-13,26,69,1063149.78,9.38,7.356076759061833,113342.19402985074
2012-07-20,26,68,1049625.9,9.36,7.264957264957266,112139.51923076923
2012-07-27,26,68,1031745.14,9.36,7.264957264957266,110229.18162393162
2012-08-03,26,70,1090915.09,9.4,7.446808510638298,116054.79680851064
2012-08-10,26,70,1121476.51,9.4,7.446808510638298,119306.01170212765
2012-08-17,26,70,1068292.56,9.4,7.446808510638298,113648.14468085107
2012-08-24,26,69,1022704.2,9.38,7.356076759061833,109030.29850746268
2012-08-31,26,70,1053495.51,9.4,7.446808510638298,112073.99042553191
2012-09-07,26,69,1081874.03,9.38,7.356076759061833,115338.38272921108
2012-09-14,26,70,986131.94,9.4,7.446808510638298,104907.65319148936
2012-09-21,26,69,961084.08,9.38,7.356076759061833,102460.98933901917
2012-09-28,26,68,964726.37,9.36,7.264957264957266,103069.05662393162
2012-10-05,26,70,1095504.26,9.4,7.446808510638298,116543.00638297873
2012-10-12,26,69,1044639.69,9.38,7.356076759061833,111368.8368869936
2012-10-19,26,69,975578.02,9.38,7.356076759061833,104006.1855010661
2012-10-26,26,69,958619.8,9.38,7.356076759061833,102198.27292110874
2010-02-05,27,70,1874289.79,9.4,7.446808510638298,199392.5308510638
2010-02-12,27,72,1745362.72,9.44,7.627118644067797,184890.1186440678
2010-02-19,27,71,1945070.33,9.42,7.537154989384288,206483.0498938429
2010-02-26,27,73,1390934.27,9.46,7.716701902748413,147033.22093023255
2010-03-05,27,70,1313729.72,9.4,7.446808510638298,139758.48085106382
2010-03-12,27,70,1925113.12,9.4,7.446808510638298,204799.2680851064
2010-03-19,27,72,1700627.97,9.44,7.627118644067797,180151.26800847458
2010-03-26,27,71,1836714.84,9.42,7.537154989384288,194980.3439490446
2010-04-02,27,72,2053952.97,9.44,7.627118644067797,217579.76377118644
2010-04-09,27,71,1955814.13,9.42,7.537154989384288,207623.5806794055
2010-04-16,27,71,1857500.96,9.42,7.537154989384288,197186.93842887474
2010-04-23,27,70,1850205.47,9.4,7.446808510638298,196830.36914893615
2010-04-30,27,70,1805885.04,9.4,7.446808510638298,192115.42978723402
2010-05-07,27,71,1939458.84,9.42,7.537154989384288,205887.35031847135
2010-05-14,27,72,1842465.78,9.44,7.627118644067797,195176.45974576272
2010-05-21,27,71,1836595.58,9.42,7.537154989384288,194967.6836518047
2010-05-28,27,70,1962468.67,9.4,7.446808510638298,208773.26276595742
2010-06-04,27,71,2073102.59,9.42,7.537154989384288,220074.58492569003
2010-06-11,27,70,1873812.93,9.4,7.446808510638298,199341.80106382977
2010-06-18,27,72,1887182.27,9.44,7.627118644067797,199913.37605932204
2010-06-25,27,74,1962625.01,9.48,7.80590717299578,207027.9546413502
2010-07-02,27,72,2024554.1,9.44,7.627118644067797,214465.47669491527
2010-07-09,27,71,2119163.01,9.42,7.537154989384288,224964.22611464965
2010-07-16,27,71,1880691.64,9.42,7.537154989384288,199648.7940552017
2010-07-23,27,72,1808250.71,9.44,7.627118644067797,191551.98199152542
2010-07-30,27,72,1816489.53,9.44,7.627118644067797,192424.73834745763
2010-08-06,27,70,1908036.68,9.4,7.446808510638298,202982.62553191488
2010-08-13,27,71,1864436.12,9.42,7.537154989384288,197923.1549893843
2010-08-20,27,71,1936878.46,9.42,7.537154989384288,205613.4246284501
2010-08-27,27,71,1870684.21,9.42,7.537154989384288,198586.43418259022
2010-09-03,27,71,1908110.9,9.42,7.537154989384288,202559.54352441613
2010-09-10,27,71,1913494.81,9.42,7.537154989384288,203131.0838641189
2010-09-17,27,71,1629978.46,9.42,7.537154989384288,173033.80679405518
2010-09-24,27,72,1597002.71,9.44,7.627118644067797,169174.0158898305
2010-10-01,27,71,1543532.83,9.42,7.537154989384288,163856.98832271763
2010-10-08,27,71,1707662.87,9.42,7.537154989384288,181280.55944798302
2010-10-15,27,71,1728388.2,9.42,7.537154989384288,183480.70063694267
2010-10-22,27,71,1693935.29,9.42,7.537154989384288,179823.27919320596
2010-10-29,27,72,1688955.49,9.44,7.627118644067797,178914.77648305087
2010-11-05,27,72,1686010.02,9.44,7.627118644067797,178602.75635593222
2010-11-12,27,72,1828010.25,9.44,7.627118644067797,193645.15360169494
2010-11-19,27,71,1704785.74,9.42,7.537154989384288,180975.13163481953
2010-11-26,27,71,2627910.75,9.42,7.537154989384288,278971.4171974522
2010-12-03,27,72,1884343.67,9.44,7.627118644067797,199612.67690677967
2010-12-10,27,72,2139733.68,9.44,7.627118644067797,226666.70338983054
2010-12-17,27,72,2350098.36,9.44,7.627118644067797,248951.09745762713
2010-12-24,27,71,3078162.08,9.42,7.537154989384288,326768.7983014862
2010-12-31,27,71,1440963.0,9.42,7.537154989384288,152968.47133757963
2011-01-07,27,71,1568159.48,9.42,7.537154989384288,166471.28237791933
2011-01-14,27,72,1532308.62,9.44,7.627118644067797,162320.82838983054
2011-01-21,27,71,1517029.9,9.42,7.537154989384288,161043.5138004246
2011-01-28,27,71,1421111.55,9.42,7.537154989384288,150861.09872611467
2011-02-04,27,71,1628100.79,9.42,7.537154989384288,172834.4787685775
2011-02-11,27,71,1636224.77,9.42,7.537154989384288,173696.89702760085
2011-02-18,27,71,1709365.19,9.42,7.537154989384288,181461.27282377917
2011-02-25,27,71,1688935.71,9.42,7.537154989384288,179292.5382165605
2011-03-04,27,72,1656130.67,9.44,7.627118644067797,175437.5709745763
2011-03-11,27,72,1613259.77,9.44,7.627118644067797,170896.1620762712
2011-03-18,27,71,1624539.21,9.42,7.537154989384288,172456.3917197452
2011-03-25,27,71,1554651.0799999998,9.42,7.537154989384288,165037.2696390658
2011-04-01,27,71,1628868.28,9.42,7.537154989384288,172915.9532908705
2011-04-08,27,72,1689844.18,9.44,7.627118644067797,179008.91737288135
2011-04-15,27,71,1727175.61,9.42,7.537154989384288,183351.97558386414
2011-04-22,27,71,1921655.48,9.42,7.537154989384288,203997.39702760085
2011-04-29,27,72,1642074.64,9.44,7.627118644067797,173948.58474576272
2011-05-06,27,73,1757041.96,9.46,7.716701902748413,185733.82241014796
2011-05-13,27,74,1763545.32,9.48,7.80590717299578,186027.98734177215
2011-05-20,27,71,1725268.56,9.42,7.537154989384288,183149.5286624204
2011-05-27,27,72,1820723.17,9.44,7.627118644067797,192873.21716101695
2011-06-03,27,71,2053708.01,9.42,7.537154989384288,218015.71231422506
2011-06-10,27,72,1817914.71,9.44,7.627118644067797,192575.71080508476
2011-06-17,27,71,1814740.09,9.42,7.537154989384288,192647.56794055202
2011-06-24,27,71,1811455.15,9.42,7.537154989384288,192298.84819532908
2011-07-01,27,72,1949983.93,9.44,7.627118644067797,206566.09427966102
2011-07-08,27,72,2000055.27,9.44,7.627118644067797,211870.2616525424
2011-07-15,27,72,1762155.79,9.44,7.627118644067797,186669.04555084748
2011-07-22,27,71,1754879.45,9.42,7.537154989384288,186292.93524416134
2011-07-29,27,73,1744879.06,9.46,7.716701902748413,184448.10359408034
2011-08-05,27,73,1747289.53,9.46,7.716701902748413,184702.91014799153
2011-08-12,27,72,1758437.96,9.44,7.627118644067797,186275.20762711865
2011-08-19,27,73,1781905.24,9.46,7.716701902748413,188362.07610993655
2011-08-26,27,72,2034400.78,9.44,7.627118644067797,215508.55720338985
2011-09-02,27,72,1511717.53,9.44,7.627118644067797,160139.56885593222
2011-09-09,27,72,1911470.84,9.44,7.627118644067797,202486.31779661018
2011-09-16,27,70,1613773.9,9.4,7.446808510638298,171678.07446808508
2011-09-23,27,72,1606208.68,9.44,7.627118644067797,170149.2245762712
2011-09-30,27,71,1599626.26,9.42,7.537154989384288,169811.70488322718
2011-10-07,27,72,1672339.27,9.44,7.627118644067797,177154.5836864407
2011-10-14,27,70,1682652.51,9.4,7.446808510638298,179005.58617021277
2011-10-21,27,72,1689591.44,9.44,7.627118644067797,178982.14406779662
2011-10-28,27,71,1710372.4,9.42,7.537154989384288,181568.19532908703
2011-11-04,27,70,1621109.3,9.4,7.446808510638298,172458.43617021275
2011-11-11,27,71,1800728.07,9.42,7.537154989384288,191160.0923566879
2011-11-18,27,71,1723739.44,9.42,7.537154989384288,182987.2016985138
2011-11-25,27,73,2504400.71,9.46,7.716701902748413,264735.80443974625
2011-12-02,27,72,1806924.74,9.44,7.627118644067797,191411.51906779662
2011-12-09,27,72,2014665.98,9.44,7.627118644067797,213418.00635593222
2011-12-16,27,73,2205919.86,9.46,7.716701902748413,233183.91754756868
2011-12-23,27,73,2739019.75,9.46,7.716701902748413,289536.97145877377
2011-12-30,27,74,1650604.6,9.48,7.80590717299578,174114.40928270042
2012-01-06,27,71,1535287.4,9.42,7.537154989384288,162981.6772823779
2012-01-13,27,70,1492399.13,9.4,7.446808510638298,158765.864893617
2012-01-20,27,70,1542131.05,9.4,7.446808510638298,164056.49468085106
2012-01-27,27,70,1263534.86,9.4,7.446808510638298,134418.60212765957
2012-02-03,27,72,1564246.02,9.44,7.627118644067797,165704.0275423729
2012-02-10,27,72,1651605.35,9.44,7.627118644067797,174958.19385593222
2012-02-17,27,73,1606221.56,9.46,7.716701902748413,169790.86257928118
2012-02-24,27,73,1648602.39,9.46,7.716701902748413,174270.86575052852
2012-03-02,27,74,1509323.09,9.48,7.80590717299578,159211.2964135021
2012-03-09,27,71,1607343.41,9.42,7.537154989384288,170630.93524416134
2012-03-16,27,71,1635984.07,9.42,7.537154989384288,173671.3450106157
2012-03-23,27,72,1620839.34,9.44,7.627118644067797,171699.08262711865
2012-03-30,27,73,1615494.14,9.46,7.716701902748413,170771.0507399577
2012-04-06,27,73,1899013.34,9.46,7.716701902748413,200741.36786469343
2012-04-13,27,74,1650405.21,9.48,7.80590717299578,174093.37658227846
2012-04-20,27,72,1639999.47,9.44,7.627118644067797,173728.75741525425
2012-04-27,27,71,1565498.84,9.42,7.537154989384288,166188.8365180467
2012-05-04,27,72,1669388.45,9.44,7.627118644067797,176841.9968220339
2012-05-11,27,70,1674306.31,9.4,7.446808510638298,178117.69255319147
2012-05-18,27,72,1707158.82,9.44,7.627118644067797,180843.09533898305
2012-05-25,27,71,1818906.73,9.42,7.537154989384288,193089.8864118896
2012-06-01,27,71,1900638.6,9.42,7.537154989384288,201766.3057324841
2012-06-08,27,71,1764756.31,9.42,7.537154989384288,187341.43418259025
2012-06-15,27,72,1773500.56,9.44,7.627118644067797,187870.82203389832
2012-06-22,27,71,1837884.79,9.42,7.537154989384288,195104.542462845
2012-06-29,27,71,1842555.32,9.42,7.537154989384288,195600.3524416136
2012-07-06,27,71,2062224.92,9.42,7.537154989384288,218919.84288747347
2012-07-13,27,71,1755889.53,9.42,7.537154989384288,186400.16242038217
2012-07-20,27,70,1730913.66,9.4,7.446808510638298,184139.75106382978
2012-07-27,27,72,1625883.71,9.44,7.627118644067797,172233.44385593222
2012-08-03,27,70,1705810.84,9.4,7.446808510638298,181469.23829787233
2012-08-10,27,71,1720537.26,9.42,7.537154989384288,182647.26751592357
2012-08-17,27,72,1735339.59,9.44,7.627118644067797,183828.3463983051
2012-08-24,27,73,1780443.36,9.46,7.716701902748413,188207.54334038054
2012-08-31,27,72,1731935.43,9.44,7.627118644067797,183467.73622881356
2012-09-07,27,72,1840955.23,9.44,7.627118644067797,195016.44385593222
2012-09-14,27,72,1519604.5,9.44,7.627118644067797,160975.0529661017
2012-09-21,27,71,1557485.75,9.42,7.537154989384288,165338.19002123142
2012-09-28,27,70,1540687.63,9.4,7.446808510638298,163902.9393617021
2012-10-05,27,73,1591816.88,9.46,7.716701902748413,168268.16913319236
2012-10-12,27,72,1660081.29,9.44,7.627118644067797,175856.06885593222
2012-10-19,27,71,1620374.24,9.42,7.537154989384288,172014.25053078556
2012-10-26,27,71,1703047.74,9.42,7.537154989384288,180790.6305732484
2010-02-05,28,72,1672352.29,9.44,7.627118644067797,177155.96292372883
2010-02-12,28,72,1558968.49,9.44,7.627118644067797,165144.96716101695
2010-02-19,28,72,1491300.42,9.44,7.627118644067797,157976.73940677967
2010-02-26,28,70,1542173.33,9.4,7.446808510638298,164060.9925531915
2010-03-05,28,72,1608435.45,9.44,7.627118644067797,170385.11122881356
2010-03-12,28,70,1326877.11,9.4,7.446808510638298,141157.13936170214
2010-03-19,28,72,1279819.43,9.44,7.627118644067797,135574.09216101695
2010-03-26,28,70,1245268.77,9.4,7.446808510638298,132475.40106382978
2010-04-02,28,72,1441559.4,9.44,7.627118644067797,152707.56355932204
2010-04-09,28,71,1382359.21,9.42,7.537154989384288,146747.26220806793
2010-04-16,28,70,1268240.66,9.4,7.446808510638298,134919.21914893616
2010-04-23,28,72,1244177.21,9.44,7.627118644067797,131798.43326271186
2010-04-30,28,71,1186971.02,9.42,7.537154989384288,126005.41613588111
2010-05-07,28,72,1532893.22,9.44,7.627118644067797,162382.75635593222
2010-05-14,28,70,1245898.73,9.4,7.446808510638298,132542.4180851064
2010-05-21,28,70,1217923.71,9.4,7.446808510638298,129566.35212765957
2010-05-28,28,70,1176588.25,9.4,7.446808510638298,125168.96276595745
2010-06-04,28,69,1543678.02,9.38,7.356076759061833,164571.21748400852
2010-06-11,28,70,1348995.17,9.4,7.446808510638298,143510.1244680851
2010-06-18,28,69,1267619.06,9.38,7.356076759061833,135140.62473347547
2010-06-25,28,70,1231025.07,9.4,7.446808510638298,130960.11382978724
2010-07-02,28,70,1399960.15,9.4,7.446808510638298,148931.9308510638
2010-07-09,28,70,1340293.87,9.4,7.446808510638298,142584.45425531914
2010-07-16,28,69,1225336.41,9.38,7.356076759061833,130632.87953091682
2010-07-23,28,69,1205884.98,9.38,7.356076759061833,128559.16631130062
2010-07-30,28,70,1150204.71,9.4,7.446808510638298,122362.20319148936
2010-08-06,28,71,1523101.38,9.42,7.537154989384288,161688.04458598726
2010-08-13,28,70,1218688.09,9.4,7.446808510638298,129647.66914893617
2010-08-20,28,72,1195897.6,9.44,7.627118644067797,126684.06779661018
2010-08-27,28,70,1191585.92,9.4,7.446808510638298,126764.45957446807
2010-09-03,28,71,1523410.71,9.42,7.537154989384288,161720.8821656051
2010-09-10,28,72,1246062.17,9.44,7.627118644067797,131998.11122881356
2010-09-17,28,70,1159812.35,9.4,7.446808510638298,123384.2925531915
2010-09-24,28,71,1111797.21,9.42,7.537154989384288,118025.18152866242
2010-10-01,28,70,1203080.41,9.4,7.446808510638298,127987.27765957445
2010-10-08,28,71,1334571.87,9.42,7.537154989384288,141674.29617834397
2010-10-15,28,70,1158062.99,9.4,7.446808510638298,123198.19042553191
2010-10-22,28,71,1120619.32,9.42,7.537154989384288,118961.71125265394
2010-10-29,28,70,1231688.48,9.4,7.446808510638298,131030.68936170213
2010-11-05,28,70,1501663.26,9.4,7.446808510638298,159751.41063829788
2010-11-12,28,71,1266460.45,9.42,7.537154989384288,134443.78450106157
2010-11-19,28,70,1179315.72,9.4,7.446808510638298,125459.11914893617
2010-11-26,28,71,1937033.5,9.42,7.537154989384288,205629.88322717624
2010-12-03,28,72,1447916.29,9.44,7.627118644067797,153380.96292372883
2010-12-10,28,72,1466164.49,9.44,7.627118644067797,155314.03495762713
2010-12-17,28,70,1510443.62,9.4,7.446808510638298,160685.4914893617
2010-12-24,28,71,2026026.39,9.42,7.537154989384288,215077.11146496815
2010-12-31,28,71,1090558.57,9.42,7.537154989384288,115770.54883227177
2011-01-07,28,70,1402902.47,9.4,7.446808510638298,149244.94361702126
2011-01-14,28,71,1098286.61,9.42,7.537154989384288,116590.93524416137
2011-01-21,28,70,1079669.11,9.4,7.446808510638298,114858.41595744682
2011-01-28,28,70,1127859.69,9.4,7.446808510638298,119985.07340425531
2011-02-04,28,71,1564897.32,9.42,7.537154989384288,166124.98089171975
2011-02-11,28,71,1397301.38,9.42,7.537154989384288,148333.4798301486
2011-02-18,28,70,1514828.82,9.4,7.446808510638298,161152.00212765957
2011-02-25,28,70,1311796.91,9.4,7.446808510638298,139552.86276595743
2011-03-04,28,72,1723736.91,9.44,7.627118644067797,182599.24894067796
2011-03-11,28,71,1380836.35,9.42,7.537154989384288,146585.5997876858
2011-03-18,28,71,1286413.71,9.42,7.537154989384288,136561.96496815287
2011-03-25,28,71,1201059.72,9.42,7.537154989384288,127501.03184713375
2011-04-01,28,71,1336838.41,9.42,7.537154989384288,141914.90552016985
2011-04-08,28,71,1414713.5,9.42,7.537154989384288,150181.9002123142
2011-04-15,28,71,1240126.07,9.42,7.537154989384288,131648.20276008494
2011-04-22,28,72,1297452.0,9.44,7.627118644067797,137441.9491525424
2011-04-29,28,72,1222367.9,9.44,7.627118644067797,129488.125
2011-05-06,28,70,1515890.38,9.4,7.446808510638298,161264.93404255318
2011-05-13,28,71,1253316.3,9.42,7.537154989384288,133048.43949044586
2011-05-20,28,71,1151282.31,9.42,7.537154989384288,122216.80573248408
2011-05-27,28,71,1160043.98,9.42,7.537154989384288,123146.91932059448
2011-06-03,28,69,1403779.25,9.38,7.356076759061833,149656.63646055435
2011-06-10,28,70,1339972.83,9.4,7.446808510638298,142550.3010638298
2011-06-17,28,70,1268503.49,9.4,7.446808510638298,134947.17978723402
2011-06-24,28,69,1208809.34,9.38,7.356076759061833,128870.93176972281
2011-07-01,28,69,1319054.57,9.38,7.356076759061833,140624.15458422175
2011-07-08,28,68,1459655.85,9.36,7.264957264957266,155946.13782051284
2011-07-15,28,70,1197373.13,9.4,7.446808510638298,127380.12021276593
2011-07-22,28,71,1165870.54,9.42,7.537154989384288,123765.45010615712
2011-07-29,28,70,1114530.29,9.4,7.446808510638298,118567.05212765957
2011-08-05,28,69,1523870.89,9.38,7.356076759061833,162459.5831556503
2011-08-12,28,70,1218764.94,9.4,7.446808510638298,129655.84468085105
2011-08-19,28,71,1200019.74,9.42,7.537154989384288,127390.6305732484
2011-08-26,28,71,1166479.51,9.42,7.537154989384288,123830.09660297241
2011-09-02,28,70,1468871.49,9.4,7.446808510638298,156262.9244680851
2011-09-09,28,71,1310087.0,9.42,7.537154989384288,139075.05307855626
2011-09-16,28,72,1159212.1,9.44,7.627118644067797,122797.89194915256
2011-09-23,28,71,1109105.92,9.42,7.537154989384288,117739.48195329086
2011-09-30,28,71,1120731.76,9.42,7.537154989384288,118973.64755838641
2011-10-07,28,71,1557314.58,9.42,7.537154989384288,165320.01910828028
2011-10-14,28,69,1220984.94,9.38,7.356076759061833,130168.97014925371
2011-10-21,28,70,1203172.05,9.4,7.446808510638298,127997.02659574468
2011-10-28,28,71,1242746.06,9.42,7.537154989384288,131926.33333333334
2011-11-04,28,72,1576654.67,9.44,7.627118644067797,167018.5031779661
2011-11-11,28,72,1402654.95,9.44,7.627118644067797,148586.32944915254
2011-11-18,28,70,1255081.22,9.4,7.446808510638298,133519.27872340425
2011-11-25,28,73,1929738.27,9.46,7.716701902748413,203989.2463002114
2011-12-02,28,72,1368130.35,9.44,7.627118644067797,144929.06250000003
2011-12-09,28,73,1467024.3,9.46,7.716701902748413,155076.5644820296
2011-12-16,28,71,1429954.66,9.42,7.537154989384288,151799.8577494692
2011-12-23,28,73,1796203.51,9.46,7.716701902748413,189873.52114164902
2011-12-30,28,72,1270036.53,9.44,7.627118644067797,134537.76800847458
2012-01-06,28,69,1466046.07,9.38,7.356076759061833,156294.89019189766
2012-01-13,28,72,1161190.29,9.44,7.627118644067797,123007.44597457629
2012-01-20,28,70,1129540.48,9.4,7.446808510638298,120163.88085106382
2012-01-27,28,72,1132948.48,9.44,7.627118644067797,120015.72881355933
2012-02-03,28,72,1531599.44,9.44,7.627118644067797,162245.7033898305
2012-02-10,28,73,1572966.15,9.46,7.716701902748413,166275.49154334035
2012-02-17,28,72,1501503.68,9.44,7.627118644067797,159057.59322033898
2012-02-24,28,70,1323487.91,9.4,7.446808510638298,140796.58617021274
2012-03-02,28,71,1451740.57,9.42,7.537154989384288,154112.58704883227
2012-03-09,28,73,1680764.06,9.46,7.716701902748413,177670.6194503171
2012-03-16,28,71,1337875.49,9.42,7.537154989384288,142024.99893842888
2012-03-23,28,70,1216059.41,9.4,7.446808510638298,129368.02234042552
2012-03-30,28,71,1209524.11,9.42,7.537154989384288,128399.58704883228
2012-04-06,28,71,1559592.79,9.42,7.537154989384288,165561.86730360935
2012-04-13,28,71,1290684.95,9.42,7.537154989384288,137015.38747346072
2012-04-20,28,71,1180797.2,9.42,7.537154989384288,125350.0212314225
2012-04-27,28,70,1170456.16,9.4,7.446808510638298,124516.61276595743
2012-05-04,28,72,1450628.85,9.44,7.627118644067797,153668.31038135596
2012-05-11,28,72,1264575.18,9.44,7.627118644067797,133959.23516949153
2012-05-18,28,71,1213310.45,9.42,7.537154989384288,128801.53397027601
2012-05-25,28,70,1151214.41,9.4,7.446808510638298,122469.61808510637
2012-06-01,28,69,1245480.95,9.38,7.356076759061833,132780.48507462686
2012-06-08,28,72,1440687.69,9.44,7.627118644067797,152615.2213983051
2012-06-15,28,72,1229760.97,9.44,7.627118644067797,130271.28919491525
2012-06-22,28,70,1180671.55,9.4,7.446808510638298,125603.35638297873
2012-06-29,28,70,1129031.98,9.4,7.446808510638298,120109.78510638297
2012-07-06,28,72,1500863.54,9.44,7.627118644067797,158989.78177966102
2012-07-13,28,71,1179915.04,9.42,7.537154989384288,125256.3736730361
2012-07-20,28,70,1149427.48,9.4,7.446808510638298,122279.51914893616
2012-07-27,28,69,1135035.09,9.38,7.356076759061833,121005.87313432836
2012-08-03,28,70,1376520.1,9.4,7.446808510638298,146438.3085106383
2012-08-10,28,70,1269113.41,9.4,7.446808510638298,135012.064893617
2012-08-17,28,71,1184198.41,9.42,7.537154989384288,125711.08386411889
2012-08-24,28,71,1199309.59,9.42,7.537154989384288,127315.2430997877
2012-08-31,28,70,1227118.75,9.4,7.446808510638298,130544.54787234042
2012-09-07,28,70,1469693.99,9.4,7.446808510638298,156350.4244680851
2012-09-14,28,71,1124660.77,9.42,7.537154989384288,119390.73991507431
2012-09-21,28,70,1135340.19,9.4,7.446808510638298,120780.87127659573
2012-09-28,28,70,1129508.61,9.4,7.446808510638298,120160.49042553193
2012-10-05,28,71,1462941.03,9.42,7.537154989384288,155301.59554140127
2012-10-12,28,71,1205536.71,9.42,7.537154989384288,127976.29617834395
2012-10-19,28,69,1143724.48,9.38,7.356076759061833,121932.24733475478
2012-10-26,28,70,1213860.61,9.4,7.446808510638298,129134.10744680851
2010-02-05,29,66,538634.46,9.32,7.081545064377682,57793.39699570815
2010-02-12,29,67,529672.95,9.34,7.173447537473233,56710.16595289079
2010-02-19,29,67,542399.07,9.34,7.173447537473233,58072.70556745181
2010-02-26,29,65,488417.61,9.3,6.989247311827956,52518.022580645156
2010-03-05,29,64,535087.91,9.28,6.8965517241379315,57660.335129310355
2010-03-12,29,66,519042.49,9.32,7.081545064377682,55691.25429184549
2010-03-19,29,63,496851.6,9.26,6.8034557235421165,53655.68034557235
2010-03-26,29,65,552985.34,9.3,6.989247311827956,59460.78924731182
2010-04-02,29,65,599629.25,9.3,6.989247311827956,64476.26344086021
2010-04-09,29,66,569937.23,9.32,7.081545064377682,61152.06330472103
2010-04-16,29,66,509100.84,9.32,7.081545064377682,54624.55364806867
2010-04-23,29,66,505329.66,9.32,7.081545064377682,54219.920600858364
2010-04-30,29,68,501013.47,9.36,7.264957264957266,53527.080128205125
2010-05-07,29,68,568497.35,9.36,7.264957264957266,60736.89636752137
2010-05-14,29,67,518940.88,9.34,7.173447537473233,55561.12205567452
2010-05-21,29,66,502021.82,9.32,7.081545064377682,53865.00214592274
2010-05-28,29,64,577627.66,9.28,6.8965517241379315,62244.35991379311
2010-06-04,29,67,588017.66,9.34,7.173447537473233,62956.92291220557
2010-06-11,29,65,540716.58,9.3,6.989247311827956,58141.567741935476
2010-06-18,29,65,558731.74,9.3,6.989247311827956,60078.681720430104
2010-06-25,29,64,585548.79,9.28,6.8965517241379315,63097.92995689656
2010-07-02,29,67,581473.55,9.34,7.173447537473233,62256.26873661671
2010-07-09,29,64,563449.43,9.28,6.8965517241379315,60716.53340517242
2010-07-16,29,65,512292.01,9.3,6.989247311827956,55085.16236559139
2010-07-23,29,66,506502.09,9.32,7.081545064377682,54345.7178111588
2010-07-30,29,65,509872.77,9.3,6.989247311827956,54825.02903225806
2010-08-06,29,65,519787.93,9.3,6.989247311827956,55891.1752688172
2010-08-13,29,65,495269.0,9.3,6.989247311827956,53254.731182795695
2010-08-20,29,66,531640.1900000001,9.32,7.081545064377682,57042.93884120172
2010-08-27,29,66,545766.13,9.32,7.081545064377682,58558.59763948498
2010-09-03,29,67,579272.38,9.34,7.173447537473233,62020.59743040685
2010-09-10,29,67,491290.37,9.34,7.173447537473233,52600.68201284797
2010-09-17,29,67,463752.89,9.34,7.173447537473233,49652.34368308351
2010-09-24,29,67,465338.41,9.34,7.173447537473233,49822.09957173447
